time,branch-misses,branch-instructions,LLC-load-misses,L1-dcache-load-misses,instructions,label,program
1.475720895,2099,996237,895624,1046684,19827147,0,prog
1.485979157,2078,994974,872487,1047174,19810016,0,prog
1.496243972,2262,1281244,782619,1314220,26651297,0,prog
1.506510587,3288,3443257,1557,3374903,77894874,0,prog
1.51676783,3447,3718288,37,805158,61454635,0,prog
1.527013492,2484,1756581,714488,956625,31050038,0,prog
1.537264469,2088,996721,890731,1048787,19847019,0,prog
1.54752582,2102,992539,907440,1043396,19750205,0,prog
1.557784159,2097,990235,868252,1041777,19710564,0,prog
1.568054369,2390,1571019,670999,1589657,33521425,0,prog
1.578320626,3292,3469490,1476,3372247,78302226,0,prog
1.588577454,3443,3757037,80,463146,59306098,0,prog
1.598817587,2336,1398275,807175,1017023,25829357,0,prog
1.609066538,2108,991755,904483,1043217,19736897,0,prog
1.619325634,2180,994455,906920,1044095,19768060,0,prog
1.629581785,2089,993255,899904,1044756,19773621,0,prog
1.639838135,2516,1847961,553058,1853860,40101515,0,prog
1.650102267,3301,3465846,1373,3042851,75581005,0,prog
1.660351731,3528,3862746,782,477100,60991938,0,prog
1.670577561,2121,1033799,927156,1089846,20617305,0,prog
1.680826813,2090,991530,922003,1043193,19737413,0,prog
1.691086182,2093,996753,895890,1048129,19838078,0,prog
1.701346153,2067,989023,889338,1040254,19685550,0,prog
1.711613202,2670,2159206,455397,2149337,47481986,0,prog
1.721872748,3311,3535175,982,2675543,73683134,0,prog
1.732133268,3335,3493052,123268,559668,55713386,0,prog
1.742368583,2112,1030346,903740,1086211,20545029,0,prog
1.752630567,2090,992887,921983,1044031,19757512,0,prog
1.762891191,2098,996986,890899,1047880,19832875,0,prog
1.773153709,2116,986600,894678,1035245,19597707,0,prog
1.783424309,2824,2483884,336229,2458602,55187663,0,prog
1.793683454,3319,3528443,839,2285147,70458877,0,prog
1.803924872,3151,3181554,249873,650044,51401399,0,prog
1.814161874,2088,1016744,895693,1071460,20266294,0,prog
1.824422302,2103,994738,925045,1045633,19790662,0,prog
1.834679271,2127,995308,882281,1044424,19772281,0,prog
1.844939517,2067,981273,903225,1031532,19522948,0,prog
1.855205794,2980,2797480,209729,2757858,62612700,0,prog
1.865474546,3435,3542222,850,1915706,67661628,0,prog
1.875718126,3017,2863107,365955,726433,46892757,0,prog
1.885955941,2080,1009305,901283,1063360,20110309,0,prog
1.896215134,2103,990108,921182,1040539,19698666,0,prog
1.906474464,2081,999059,876678,1051374,19895978,0,prog
1.91673873,2114,979509,912829,1028332,19467798,0,prog
1.927000142,3130,3086962,109118,3032933,69473842,0,prog
1.937271696,3342,3586187,537,1573679,65634643,0,prog
1.947508928,2835,2531205,478953,798404,42155399,0,prog
1.957748391,2083,1005908,894634,1059478,20039419,0,prog
1.968005694,2097,994739,921877,1045201,19785755,0,prog
1.978262244,2070,996457,894386,1048327,19841209,0,prog
1.988523681,2097,988447,916269,1037952,19670545,0,prog
1.998799485,3294,3429415,1744,3360376,77554109,0,prog
2.009085323,3387,3680019,220,1181380,63903482,0,prog
2.01932188,2646,2118265,618364,890174,36272491,0,prog
2.029573664,2086,1000331,893412,1053134,19918324,0,prog
2.039831434,2081,997362,875603,1048811,19850839,0,prog
2.050086957,2072,995222,876351,1047095,19815190,0,prog
2.060354448,2266,1311863,774333,1341846,27372148,0,prog
2.070605236,3427,3255729,9132,3182774,73537026,0,prog
2.080887281,3371,3485977,2764,905582,58792804,0,prog
2.091153957,2636,2003044,607761,853618,34315430,0,prog
2.101412282,2106,991728,898037,1043145,19740193,0,prog
2.111675703,2117,995966,896327,1046182,19815823,0,prog
2.121951124,2214,996106,899707,1041367,19727335,0,prog
2.132219422,2214,1178548,811185,1215103,24240615,0,prog
2.142490336,3300,3425432,1873,3357288,77488905,0,prog
2.152749667,3548,3713814,263,932971,62384283,0,prog
2.162982693,2559,1875314,695231,935544,32759281,0,prog
2.173227629,2094,1002136,913151,1055159,19960201,0,prog
2.18348493,2106,992855,918664,1043683,19755034,0,prog
2.193744117,2071,997443,897025,1049505,19862037,0,prog
2.204006838,2355,1513252,701266,1535339,32160072,0,prog
2.214273631,3272,3443624,1500,3375678,77909057,0,prog
2.224526883,3508,3759218,107,530836,59854539,0,prog
2.234758521,2369,1486127,800351,1010729,27158173,0,prog
2.24502586,2090,998872,908710,1051417,19889480,0,prog
2.255293393,2131,997763,889725,1047630,19829255,0,prog
2.265553732,2093,996314,886714,1047844,19827851,0,prog
2.275814559,2500,1840355,534036,1846606,39916399,0,prog
2.286074982,3419,3481123,1311,3055591,75893730,0,prog
2.296325629,3516,3860506,465,476452,60961822,0,prog
2.306552534,2133,1038570,919047,1095506,20716862,0,prog
2.316807406,2083,992485,915947,1043681,19757490,0,prog
2.327064667,2093,988169,881965,1038170,19658450,0,prog
2.337327274,2078,985052,892081,1035687,19598960,0,prog
2.347594119,2664,2150307,438945,2141342,47268650,0,prog
2.357856752,3309,3505036,1271,2685884,73313322,0,prog
2.368105712,3380,3526894,115157,552350,56205426,0,prog
2.378315179,2646,997289,900241,1049635,19858755,0,prog
2.388547224,2331,954724,872084,1000515,18917518,0,prog
2.398793932,2145,966845,873587,1013734,19210809,0,prog
2.409059712,2092,997151,916100,1048795,19855063,0,prog
2.41931693,2741,2288122,434597,2275623,50487941,0,prog
2.429577424,3396,3641602,1102,2557958,74344800,0,prog
2.43983238,3292,3362312,249531,669175,54270839,0,prog
2.450060955,2101,1031575,932249,1088081,20577896,0,prog
2.460321951,2099,994965,929061,1046332,19801363,0,prog
2.470580701,2108,997132,887402,1048042,19835671,0,prog
2.480838838,2090,985572,911947,1036383,19613319,0,prog
2.491105388,3032,2872622,191667,2828369,64372136,0,prog
2.501365,3348,3573937,623,1834958,67555524,0,prog
2.511603285,2969,2771240,404532,753253,45617378,0,prog
2.52185379,2130,1017031,894553,1070488,20243095,0,prog
2.532112406,2089,992176,915723,1043067,19742992,0,prog
2.542369316,2080,999157,876205,1051665,19898306,0,prog
2.552625887,2096,980340,905873,1029834,19491513,0,prog
2.562892193,3232,3251660,66316,3187775,73345745,0,prog
2.573145972,3362,3617941,342,1390992,64659269,0,prog
2.583376798,2756,2349394,534489,838056,39561735,0,prog
2.593626408,2088,1003953,889522,1057530,19998447,0,prog
2.603883789,2091,996254,888077,1047716,19827948,0,prog
2.614140178,2087,996518,882209,1048646,19837004,0,prog
2.624403232,2157,1113453,851943,1155367,22672781,0,prog
2.63467328,3267,3420412,1624,3352006,77366284,0,prog
2.644931075,3400,3704842,165,1027566,63045036,0,prog
2.655170516,2604,1968116,662942,924031,34112458,0,prog
2.665418022,2105,1000416,893446,1051941,19914332,0,prog
2.675676786,2101,997132,880080,1048547,19845902,0,prog
2.685932653,2084,995775,875407,1048059,19827494,0,prog
2.696190852,2313,1456109,719501,1481105,30802935,0,prog
2.706457034,3286,3455713,1462,3387630,78187146,0,prog
2.71671284,3481,3786544,28,593551,60785246,0,prog
2.726941326,2355,1515428,788983,1005780,27591784,0,prog
2.737190911,2099,996293,907754,1048176,19831196,0,prog
2.747458818,2101,994759,902445,1045996,19796816,0,prog
2.757718532,2099,996074,883184,1047904,19830164,0,prog
2.768003496,2594,1816460,534174,1819997,39291346,0,prog
2.778280069,3318,3477073,1429,3085776,76101245,0,prog
2.788530976,3511,3861359,90,476203,60973205,0,prog
2.798777849,2141,1063185,911390,1081050,21024754,0,prog
2.809035246,2089,995476,916888,1047640,19821208,0,prog
2.819296169,2098,992530,904943,1043535,19750095,0,prog
2.829553687,2073,988510,895439,1039668,19675174,0,prog
2.839817101,2645,2112986,461995,2105290,46399578,0,prog
2.85007627,3307,3509020,1209,2724777,73684436,0,prog
2.860328395,3372,3560841,107187,550948,56725650,0,prog
2.870559587,2143,1028679,907974,1083641,20497681,0,prog
2.880830296,2086,991372,925203,1043242,19734569,0,prog
2.891088306,2156,996448,892159,1045196,19791327,0,prog
2.901348382,2085,986588,899461,1037504,19634480,0,prog
2.911622097,2825,2443717,331398,2419681,54190757,0,prog
2.921878913,3336,3523896,918,2339269,70822149,0,prog
2.932137319,3181,3222779,226367,629120,51931360,0,prog
2.942371184,2090,1021056,900774,1076323,20357666,0,prog
2.952629921,2089,992058,922674,1042931,19740570,0,prog
2.962888077,2120,995663,891453,1046190,19802112,0,prog
2.973146162,2069,985199,908034,1035923,19605882,0,prog
2.983408962,2972,2757838,227233,2720166,61659315,0,prog
2.993663532,3332,3558779,684,1968438,68380733,0,prog
3.003904055,3017,2893488,354758,723209,47343547,0,prog
3.014142721,2102,1009939,889752,1064170,20123679,0,prog
3.024399782,2151,996412,923922,1045205,19794544,0,prog
3.034657382,2109,996064,872503,1047743,19823764,0,prog
3.04493485,2130,985996,915072,1034339,19581218,0,prog
3.055201244,3123,3091954,108520,3038470,69591017,0,prog
3.065453837,3379,3578541,523,1569057,65473072,0,prog
3.075700763,3280,2534265,474572,797794,42199478,0,prog
3.085955339,2109,1003042,880360,1056347,19979550,0,prog
3.096212658,2112,993790,920045,1044827,19776576,0,prog
3.10647146,2086,994938,893243,1046455,19803869,0,prog
3.116735416,2307,984759,915334,1030808,19519585,0,prog
3.127000652,3299,3385480,10280,3318059,76549539,0,prog
3.137254356,3404,3633268,643,1224673,63548718,0,prog
3.147496405,2698,2196091,594080,874210,37386609,0,prog
3.157736887,2086,1006259,907167,1059874,20047401,0,prog
3.167999868,2125,994265,916153,1044406,19770972,0,prog
3.178272656,2110,997242,897494,1047611,19828369,0,prog
3.188530801,2252,1298638,801402,1333347,27034713,0,prog
3.198797459,3306,3440027,1731,3371419,77816925,0,prog
3.209051842,3481,3736703,221,805171,61718887,0,prog
3.219285545,2472,1742915,728776,961050,30862471,0,prog
3.229530779,2096,997210,910727,1049227,19851529,0,prog
3.239786094,2200,995075,890794,1044628,19770205,0,prog
3.250042865,2169,995291,881368,1046122,19793262,0,prog
3.260303258,2427,1601453,665949,1618917,34243395,0,prog
3.270574389,3385,3455762,1511,3338880,77753445,0,prog
3.280834834,3465,3795058,57,467907,59919703,0,prog
3.291060616,2303,1363771,825980,1042034,25443528,0,prog
3.301312114,2085,994559,911987,1046161,19801434,0,prog
3.311582166,2132,997579,884173,1046677,19826247,0,prog
3.321844954,2083,992905,877838,1044026,19767041,0,prog
3.332111674,2563,1945404,512448,1946770,42408942,0,prog
3.342369529,3344,3493883,1348,2930809,75080916,0,prog
3.352622921,3475,3745180,37610,503215,59319595,0,prog
3.362852221,2141,1032018,918294,1087506,20568826,0,prog
3.373109122,2092,992689,921828,1044443,19761622,0,prog
3.383370681,2113,995779,889667,1046981,19812964,0,prog
3.393634003,2075,989868,893566,1041277,19703401,0,prog
3.40390044,2720,2260263,385387,2245597,49887076,0,prog
3.414164284,3315,3505200,986,2549532,72223790,0,prog
3.424407854,3284,3424578,166205,594772,54858283,0,prog
3.434612898,2159,1022148,902906,1072894,20306824,0,prog
3.444871236,2083,992310,924349,1044173,19754505,0,prog
3.455128214,2096,996255,891454,1047884,19828242,0,prog
3.465388355,2082,986640,899377,1037127,19625154,0,prog
3.475652884,2888,2590255,275930,2560265,57690559,0,prog
3.48591227,3334,3539034,853,2164975,69653586,0,prog
3.496186143,3113,3072743,289740,677084,49865059,0,prog
3.506423144,2089,1017378,899487,1072652,20280285,0,prog
3.516690616,2117,994356,922607,1044870,19778725,0,prog
3.526948144,2093,996982,876792,1048633,19843709,0,prog
3.537205596,2065,980803,905712,1031229,19513123,0,prog
3.547467932,3052,2912734,167180,2867336,65348450,0,prog
3.557735254,3288,3406995,4647,1759473,64435262,0,prog
3.56802164,3480,2806814,339452,688993,45810068,0,prog
3.578283701,2124,999892,903565,1052716,19913169,0,prog
3.588550114,2135,995021,927589,1045993,19795938,0,prog
3.598806929,2115,995223,904694,1046014,19799713,0,prog
3.609066145,2082,983997,917174,1034614,19580544,0,prog
3.619330638,3082,3004697,145706,2955536,67519248,0,prog
3.629583883,3352,3582045,610,1675292,66384953,0,prog
3.639823806,2904,2629271,459566,787983,43610029,0,prog
3.650062338,2093,1008009,899742,1062003,20083728,0,prog
3.66032309,2107,995004,926496,1046233,19802060,0,prog
3.670582222,2118,995947,886889,1046820,19811428,0,prog
3.68084035,2068,982758,913782,1033360,19554135,0,prog
3.691106253,3265,3363839,21564,3297910,76021225,0,prog
3.701370962,3453,3683022,459,1261552,64565616,0,prog
3.711611485,2687,2185797,590787,876491,37240629,0,prog
3.721855254,2088,1006260,892815,1060336,20047078,0,prog
3.732111358,2109,993214,886634,1043776,19758816,0,prog
3.742370407,2087,994386,882933,1046505,19797777,0,prog
3.75262626,2266,1291363,793213,1325657,26868111,0,prog
3.762893582,3300,3434253,1556,3365350,77672584,0,prog
3.773146349,3453,3783261,77,821750,62573337,0,prog
3.783376033,2495,1719317,736836,969001,30515383,0,prog
3.793622974,2111,998846,904061,1050925,19886031,0,prog
3.803883327,2102,994736,893125,1045255,19796555,0,prog
3.814141719,2075,996343,881717,1048536,19839452,0,prog
3.82439789,2404,1636100,649047,1651744,35082919,0,prog
3.834676594,3329,3455258,1435,3293349,77398304,0,prog
3.844929785,3448,3806232,41,469137,60098379,0,prog
3.855162091,2258,1308856,840169,1044004,24607203,0,prog
3.865414797,2096,995108,907813,1046938,19802546,0,prog
3.875674132,2087,996908,897487,1048362,19841966,0,prog
3.885932358,2066,990845,885106,1042393,19724133,0,prog
3.896192739,2584,1965937,495638,1965960,42892340,0,prog
3.906452654,3300,3488504,1386,2905514,74821489,0,prog
3.916716612,3640,3723028,37949,499556,58917552,0,prog
3.926944461,2125,1030865,928906,1086696,20554771,0,prog
3.937199352,2074,991927,922415,1043824,19746363,0,prog
3.947457927,2087,994265,899353,1045234,19786287,0,prog
3.957715383,2063,991721,906679,1043187,19742465,0,prog
3.967996308,2762,2273207,397733,2256650,50136885,0,prog
3.978254659,3329,3523337,1072,2543609,72446217,0,prog
3.988498058,3276,3405301,175731,599750,54587002,0,prog
3.998730686,2128,1022789,906631,1076321,20380942,0,prog
4.00899993,2076,995354,925874,1046998,19818072,0,prog
4.019257873,2095,994981,886022,1046363,19801070,0,prog
4.029517347,2079,983414,900144,1033970,19567683,0,prog
4.039784877,2889,2623452,292644,2592450,58481562,0,prog
4.050045304,3325,3538832,721,2126029,69341992,0,prog
4.060287162,3091,3039763,301216,684560,49397008,0,prog
4.070524294,2106,1010858,895923,1064521,20132673,0,prog
4.080788271,2117,994071,914325,1043558,19772684,0,prog
4.091047588,2081,994630,888239,1044902,19794148,0,prog
4.101320097,2139,988878,921554,1037806,19642603,0,prog
4.11158437,3179,2952657,171907,2898803,66198268,0,prog
4.121841274,3379,3611324,583,1745563,67399528,0,prog
4.13207584,2900,2654610,433027,767230,43896549,0,prog
4.142317939,2086,1000326,900842,1052014,19921178,0,prog
4.152577768,2098,981435,910599,1030743,19515354,0,prog
4.162835931,2093,986937,886353,1037125,19631996,0,prog
4.173096784,2128,982216,907553,1029760,19494091,0,prog
4.183363496,3247,3193056,77772,3132643,71949774,0,prog
4.193620898,3383,3645381,428,1457451,65590697,0,prog
4.203856194,2880,2387276,534995,835143,40099591,0,prog
4.214101705,2106,1003279,891114,1056131,19981055,0,prog
4.224371385,2143,996090,922290,1045526,19800943,0,prog
4.234608371,2090,995034,871605,1046756,19804162,0,prog
4.244865328,2139,1097278,862459,1139938,22287378,0,prog
4.255133488,3279,3426198,1664,3353636,77498332,0,prog
4.265390445,3411,3709268,181,1046375,63260045,0,prog
4.275622794,2580,1978544,655231,919212,34272546,0,prog
4.285870089,2082,1001527,891743,1054390,19947339,0,prog
4.296129017,2092,994876,888243,1045151,19798256,0,prog
4.306391503,2074,1000562,864996,1052467,19926905,0,prog
4.316650016,2312,1438496,721208,1463415,30390030,0,prog
4.326920558,3297,3452746,1450,3384299,78108088,0,prog
4.33717229,3450,3786293,26,613558,60954080,0,prog
4.347401791,2356,1525808,779388,994679,27692847,0,prog
4.357663765,2113,999352,903716,1050459,19871875,0,prog
4.367925818,2103,994123,917966,1044842,19773125,0,prog
4.378184598,2078,996064,885819,1047401,19832362,0,prog
4.388442908,2469,1764907,605319,1774619,38135228,0,prog
4.398715376,3358,3465910,1365,3140704,76331630,0,prog
4.408963791,3479,3857677,42,475548,60920121,0,prog
4.419193737,2168,1128396,904287,1078391,22009663,0,prog
4.429445293,2076,993687,920679,1045617,19782608,0,prog
4.439703829,2089,995427,893705,1046805,19810178,0,prog
4.449964556,2075,992884,904664,1044720,19766180,0,prog
4.460221472,2643,2114442,460731,2107520,46421011,0,prog
4.470481692,3323,3487342,1170,2725690,73354910,0,prog
4.480733791,3354,3581216,100267,546870,57017769,0,prog
4.490969758,2121,1031646,911808,1086610,20552963,0,prog
4.50122813,2081,991512,922229,1043145,19736575,0,prog
4.511485739,2084,995318,894893,1046590,19807795,0,prog
4.521744726,2082,992834,904348,1044431,19761483,0,prog
4.532017946,2827,2451507,323475,2428593,54408704,0,prog
4.542279148,3321,3518513,1082,2327110,70647016,0,prog
4.552526555,3179,3218368,232039,631917,51876548,0,prog
4.562761519,2096,1017409,922014,1071722,20271230,0,prog
4.573024723,2084,996477,928130,1047816,19830958,0,prog
4.58328567,2090,987198,898704,1037388,19637852,0,prog
4.593548082,2103,985000,917538,1035460,19595175,0,prog
4.603809497,2960,2742070,237541,2705298,61294185,0,prog
4.614070305,3338,3561164,913,1986355,68560782,0,prog
4.624316093,3060,2916618,365418,729264,47706030,0,prog
4.634569798,2110,1017676,917624,1071993,20276742,0,prog
4.644826236,2092,993647,924499,1044857,19781005,0,prog
4.655082929,2099,996030,897342,1047188,19823143,0,prog
4.665343535,2079,983336,917246,1033366,19555721,0,prog
4.675606569,3134,3119201,103657,3064436,70235674,0,prog
4.685860116,3368,3611554,400,1540892,65751839,0,prog
4.696102685,2820,2488037,498853,816441,41582949,0,prog
4.706347,2080,1007536,890743,1061140,20073203,0,prog
4.716605357,2105,992691,918776,1042299,19747065,0,prog
4.726864341,2102,998952,859705,1049651,19880668,0,prog
4.737123066,2102,1041241,891151,1087144,20948956,0,prog
4.747395853,3286,3429973,1562,3357741,77585629,0,prog
4.757661735,3425,3678817,244,1110312,63303522,0,prog
4.767894424,2654,2062497,633484,904083,35477465,0,prog
4.77814065,2100,1001979,895345,1054852,19956785,0,prog
4.788401852,2121,995880,895650,1046311,19819882,0,prog
4.798657339,2109,996876,872392,1047689,19841062,0,prog
4.808929719,2291,1371362,755079,1400532,28804493,0,prog
4.819195413,3302,3458955,1478,3390384,78250747,0,prog
4.82944664,3419,3742533,33,685768,60875758,0,prog
4.83967529,2459,1636183,759512,986126,29341665,0,prog
4.849933531,2111,996438,910446,1048775,19840871,0,prog
4.860194927,2096,996345,892182,1047554,19829617,0,prog
4.870453735,2073,995349,887072,1046842,19807540,0,prog
4.880734495,2597,1706561,626113,1714951,36666889,0,prog
4.891022274,3316,3470530,1323,3215689,77026501,0,prog
4.901266757,3480,3846940,34,474204,60748441,0,prog
4.911495566,2249,1195538,865446,1063197,22942648,0,prog
4.921743525,2071,995245,912443,1047466,19815144,0,prog
4.932003682,2102,995230,893667,1046643,19806186,0,prog
4.942260127,2126,995630,892530,1045029,19786615,0,prog
4.952520022,2619,2050610,479390,2044170,44911696,0,prog
4.962779482,3333,3493691,1192,2798144,74056097,0,prog
4.973030788,3414,3641135,81653,535353,57880437,0,prog
4.983261715,2115,1030002,916953,1085604,20536141,0,prog
4.993518863,2092,993017,924182,1044859,19768015,0,prog
5.003775124,2120,996943,895851,1046013,19805541,0,prog
5.014049953,2112,993580,904949,1043641,19750788,0,prog
5.024314177,2783,2391454,363385,2370942,52989973,0,prog
5.034573049,3344,3535153,917,2399108,71463133,0,prog
5.044812587,3206,3271502,218532,628334,52678356,0,prog
5.055043154,2102,1022211,909997,1077354,20371822,0,prog
5.065300961,2086,991750,920546,1042376,19731123,0,prog
5.075558083,2085,995994,891188,1047472,19822059,0,prog
5.085817319,2073,988101,910671,1039148,19665526,0,prog
5.096082052,3003,2751607,228258,2714101,61505482,0,prog
5.106345593,3359,3555380,786,1976151,68390596,0,prog
5.116587655,3031,2902623,357360,720507,47470270,0,prog
5.12682216,2200,1019632,905439,1071344,20267666,0,prog
5.13704467,2096,980119,910465,1029745,19497417,0,prog
5.147314875,2156,991889,896226,1040550,19700740,0,prog
5.1575725,2090,977499,907580,1027509,19441824,0,prog
5.167829455,3125,3048964,135843,2998080,68543054,0,prog
5.178084486,3406,3666285,548,1638855,67353615,0,prog
5.188320371,2851,2527549,496719,811417,42164181,0,prog
5.198561431,2115,1009065,908473,1062498,20095736,0,prog
5.208825008,2096,994881,921861,1045788,19807503,0,prog
5.219083075,2112,997035,870469,1048313,19837864,0,prog
5.229342087,2135,1025019,900706,1071263,20519375,0,prog
5.239608495,3301,3441782,1540,3373502,77856641,0,prog
5.249863043,3428,3699373,215,1126763,63753416,0,prog
5.260091926,2757,2060704,634494,907075,35429841,0,prog
5.270347101,2100,1003682,900384,1056234,19982330,0,prog
5.28061639,2139,998308,880604,1046850,19832282,0,prog
5.290877373,2093,998484,875149,1049623,19874471,0,prog
5.301137327,2281,1407287,747552,1436022,29640854,0,prog
5.311405734,3306,3465318,1439,3396757,78396822,0,prog
5.321657973,3430,3768350,23,647272,60954610,0,prog
5.331891186,2372,1581351,774550,998654,28569055,0,prog
5.342135651,2087,995052,906414,1046868,19805572,0,prog
5.352392796,2131,997788,886489,1046783,19819677,0,prog
5.362607336,2078,990834,884618,1041452,19715592,0,prog
5.372864494,2479,1786092,564362,1794620,38600835,0,prog
5.383126543,3311,3500111,1327,3131613,76826136,0,prog
5.393372238,3493,3889332,74,479504,61425884,0,prog
5.403598164,2142,1068877,915592,1091079,21161535,0,prog
5.413863848,2105,994165,912196,1043867,19763218,0,prog
5.424127143,2103,998022,885824,1048691,19864341,0,prog
5.434389709,2084,994338,890130,1045296,19796481,0,prog
5.444647458,2699,2205189,407817,2192471,48550907,0,prog
5.454924285,3326,3494879,1125,2624475,72683983,0,prog
5.465169266,3300,3500729,141022,578230,55947581,0,prog
5.475397101,2126,1029512,900069,1084523,20514480,0,prog
5.48565509,2078,992835,924015,1044564,19764845,0,prog
5.495912325,2085,995002,885197,1046330,19801007,0,prog
5.506171724,2074,990994,905141,1042582,19726691,0,prog
5.516437853,2872,2570917,288067,2542821,57230642,0,prog
5.526696247,3348,3559275,834,2193730,70182544,0,prog
5.53694977,3113,3087331,293158,682334,50101560,0,prog
5.547182188,2114,1016154,881972,1070753,20244844,0,prog
5.557439078,2068,993851,924898,1044437,19786034,0,prog
5.567697014,2111,995470,881493,1045091,19797617,0,prog
5.57795689,2074,985507,915512,1035237,19611402,0,prog
5.588222531,3074,2951299,164637,2901560,66235567,0,prog
5.598479271,3334,3562645,673,1739794,66623780,0,prog
5.608726409,2948,2698880,428976,767284,44570981,0,prog
5.618965276,2099,1007499,895122,1059430,20063114,0,prog
5.629226402,2077,992334,921129,1042739,19753880,0,prog
5.639483988,2088,998164,880520,1048966,19867771,0,prog
5.649745078,2064,983652,911177,1034314,19572678,0,prog
5.660008014,3221,3298725,50430,3233788,74473566,0,prog
5.670277184,3415,3658435,561,1339998,64816274,0,prog
5.680517291,2717,2278395,571038,861808,38589327,0,prog
5.690764544,2093,1007447,885908,1061131,20061954,0,prog
5.701021946,2072,997054,876238,1049148,19853152,0,prog
5.711279783,2096,995607,871992,1045881,19807780,0,prog
5.721540953,2185,1203308,818182,1240959,24816690,0,prog
5.731807737,3290,3428485,1591,3360039,77551402,0,prog
5.742059834,3415,3736611,81,914656,62618167,0,prog
5.752295702,2505,1844497,700211,952200,32378329,0,prog
5.762541213,2116,1000687,894140,1053263,19919949,0,prog
5.772808674,2125,997764,905176,1045777,19818140,0,prog
5.783066653,2099,997505,868054,1048579,19854255,0,prog
5.79332594,2351,1545451,675865,1565376,32950056,0,prog
5.803602288,3308,3466362,1762,3397059,78401918,0,prog
5.813876301,3465,3829836,82,474614,60495453,0,prog
5.82410371,2279,1378844,841268,1038339,25657979,0,prog
5.834353091,2081,996773,915204,1048539,19841129,0,prog
5.844616042,2083,991133,915034,1041813,19720602,0,prog
5.854872761,2078,995313,902319,1046640,19808023,0,prog
5.865132913,2542,1931930,526518,1934214,42096648,0,prog
5.875394557,3323,3499824,1295,2948595,75319130,0,prog
5.885639659,3431,3768062,48396,517223,59752007,0,prog
5.895869967,2111,1037652,925814,1094322,20696433,0,prog
5.906125743,2073,994593,924110,1045888,19801515,0,prog
5.916383836,2092,994661,896245,1044901,19794519,0,prog
5.926608127,2077,987828,901186,1037952,19652662,0,prog
5.93688984,2748,2321798,394034,2303834,51309061,0,prog
5.947150823,3332,3520341,939,2484443,71924994,0,prog
5.957391387,3246,3364847,198130,618432,54061545,0,prog
5.967627283,2175,1026105,905157,1078861,20408678,0,prog
5.977888838,2094,992103,921632,1043346,19745455,0,prog
5.988145378,2100,996833,892901,1048530,19839690,0,prog
5.998405201,2089,984730,904456,1035214,19593243,0,prog
6.008679928,2932,2700551,249011,2666004,60289710,0,prog
6.01895487,3368,3582316,679,2042226,69326780,0,prog
6.02919202,3023,2944725,345374,721443,48128622,0,prog
6.039430557,2110,1020527,894638,1075765,20335868,0,prog
6.049688391,2081,991641,919486,1041930,19739630,0,prog
6.059945573,2090,996437,877551,1048065,19831407,0,prog
6.07022125,2127,988668,920742,1036496,19625932,0,prog
6.08048865,3151,3095580,108846,3041376,69668207,0,prog
6.090742158,3390,3638154,473,1571822,66390089,0,prog
6.100978778,2799,2490952,502389,814929,41626064,0,prog
6.111226024,2105,1006380,889424,1059709,20039737,0,prog
6.121483936,2184,997340,921764,1044600,19787036,0,prog
6.131740344,2121,987699,881042,1038048,19647021,0,prog
6.141997529,2120,1042552,908618,1091136,20949964,0,prog
6.15225856,3378,3489101,1905,3418315,78896658,0,prog
6.162515802,3437,3744659,268,1080756,64066337,0,prog
6.172753336,2628,1985611,666388,928899,34414676,0,prog
6.182999672,2127,1004897,907445,1057189,20003588,0,prog
6.193271061,2099,995339,899961,1044374,19787446,0,prog
6.203529163,2093,995851,881916,1046347,19813105,0,prog
6.213789811,2324,1483052,720010,1508107,31437045,0,prog
6.224059772,3302,3442091,1417,3373544,77863528,0,prog
6.23430812,3456,3811893,74,582532,61088697,0,prog
6.244536869,2338,1483890,807350,1012746,27142904,0,prog
6.254786177,2094,999047,911970,1051244,19885937,0,prog
6.265043349,2072,993924,899360,1045595,19788104,0,prog
6.275303909,2100,995740,887567,1046416,19806332,0,prog
6.285561276,2602,1846516,526926,1849860,40037546,0,prog
6.29578808,3357,3461504,1274,3045374,75555285,0,prog
6.306034242,3436,3754317,367,462713,59266975,0,prog
6.316297864,2212,1095555,886285,1039013,21298888,0,prog
6.326576402,2159,997595,924245,1047015,19814511,0,prog
6.336839941,2103,993917,912248,1045228,19785927,0,prog
6.347101728,2101,989002,911155,1039557,19675170,0,prog
6.357360081,2588,2011990,495747,2010287,43997724,0,prog
6.367636066,3335,3490907,1389,2850235,74401989,0,prog
6.377884096,3399,3690410,74387,532211,58634448,0,prog
6.388111227,2111,1038571,934899,1095203,20716071,0,prog
6.398363137,2092,991717,923943,1042331,19736153,0,prog
6.408623065,2086,998366,888557,1049010,19872097,0,prog
6.418883325,2087,991215,914694,1041613,19722117,0,prog
6.429139345,2775,2419234,341644,2398977,53639711,0,prog
6.439397665,3333,3535686,932,2373810,71270154,0,prog
6.449640875,3181,3256766,234360,641438,52520231,0,prog
6.459886798,2143,1026099,902550,1079500,20418313,0,prog
6.470146542,2101,994690,925469,1045874,19793639,0,prog
6.480404198,2099,997944,880752,1049657,19863691,0,prog
6.49066415,2093,987997,920851,1038441,19654104,0,prog
6.500931093,2981,2814140,207321,2774384,62999212,0,prog
6.511211182,3379,3585938,701,1906238,68283851,0,prog
6.521448261,2971,2823300,387748,746070,46386649,0,prog
